SENDER_ID	SITE_ID	AGENCY	SITE_NAME	DIRECTORY_PATH	SUB_DIRECTORY_PATH
MIMONCJA_1	123005	59	MI_MISTATE_1	project\vine\mi\mistate_1	mimontcalmja_1
MIMONTJA_1	123005	60	MI_MISTATE_1	project\vine\mi\mistate_1	mimontmorencyja_1
MIMUSKJA_1	123005	61	MI_MISTATE_1	project\vine\mi\mistate_1	mimuskegonja_1
MINEWAJA_1	123005	62	MI_MISTATE_1	project\vine\mi\mistate_1	minewagoja_1
MIOAKLJA_1	123005	63	MI_MISTATE_1	project\vine\mi\mistate_1	mioaklandja_1
MIOCEAJA_1	123005	64	MI_MISTATE_1	project\vine\mi\mistate_1	mioceanaja_1
MIOGEMJA_1	123005	65	MI_MISTATE_1	project\vine\mi\mistate_1	miogemawja_1
MIONTOJA_1	123005	66	MI_MISTATE_1	project\vine\mi\mistate_1	miontonagonja_1
MIOSCOJA_1	123005	67	MI_MISTATE_1	project\vine\mi\mistate_1	mioscodaja_1
MIOTSEJA_1	123005	68	MI_MISTATE_1	project\vine\mi\mistate_1	miotsegoja_1
MIOTTAJA_1	123005	69	MI_MISTATE_1	project\vine\mi\mistate_1	miottawaja_1
MIPRESJA_1	123005	70	MI_MISTATE_1	project\vine\mi\mistate_1	mipresqueisleja_1
MIROSCOMMONJA_1	123005	71	MI_MISTATE_1	project\vine\mi\mistate_1	miroscommonja_1
MISAGIJA_1	123005	72	MI_MISTATE_1	project\vine\mi\mistate_1	misaginawja_1
MISTCLJA_1	123005	73	MI_MISTATE_1	project\vine\mi\mistate_1	mistclairja_1
MISTJOJA_1	123005	74	MI_MISTATE_1	project\vine\mi\mistate_1	mistjosephja_1
MISANIJA_1	123005	75	MI_MISTATE_1	project\vine\mi\mistate_1	misanilacja_1
MISCHOJA_1	123005	76	MI_MISTATE_1	project\vine\mi\mistate_1	mischoolcraftja_1
MISHIAJA_1	123005	77	MI_MISTATE_1	project\vine\mi\mistate_1	mishiawasseeja_1
MITUSCJA_1	123005	78	MI_MISTATE_1	project\vine\mi\mistate_1	mituscolaja_1
MIVANBJA_1	123005	79	MI_MISTATE_1	project\vine\mi\mistate_1	mivanburenja_1
MIWASHJA_1	123005	80	MI_MISTATE_1	project\vine\mi\mistate_1	miwashtenawja_1
MIWAYNEJA_1	123005	81	MI_MISTATE_1	project\vine\mi\mistate_1	miwayneja_1
MIWEXFJA_1	123005	82	MI_MISTATE_1	project\vine\mi\mistate_1	miwexfordja_1
MIOSCEJA_1	123005	83	MI_MISTATE_1	project\vine\mi\mistate_1	miosceolaja_1
MIDOC_1	123005	100	MI_MISTATE_1	project\vine\mi\mistate_1	midoc_1
MIALCOPR_1	123005	101	MI_MISTATE_1	project\vine\mi\mistate_1	mialconapa_1
MIALGEPR_1	123005	102	MI_MISTATE_1	project\vine\mi\mistate_1	mialgerpa_1
MIALLEPR_1	123005	103	MI_MISTATE_1	project\vine\mi\mistate_1	mialleganpa_1
MIALPEPR_1	123005	104	MI_MISTATE_1	project\vine\mi\mistate_1	mialpenapa_1
MIANTRPR_1	123005	105	MI_MISTATE_1	project\vine\mi\mistate_1	miantrimpa_1
MIARENPR_1	123005	106	MI_MISTATE_1	project\vine\mi\mistate_1	miarenacpa_1
MIBARRPR_1	123005	108	MI_MISTATE_1	project\vine\mi\mistate_1	mibarrypa_1
MIBAYPR_1	123005	109	MI_MISTATE_1	project\vine\mi\mistate_1	mibaypa_1
MIBENZPR_1	123005	110	MI_MISTATE_1	project\vine\mi\mistate_1	mibenziepa_1
MIBRANPR_1	123005	112	MI_MISTATE_1	project\vine\mi\mistate_1	mibranchpa_1
MICALHPR_1	123005	113	MI_MISTATE_1	project\vine\mi\mistate_1	micalhounpa_1
MICASSPR_1	123005	114	MI_MISTATE_1	project\vine\mi\mistate_1	micasspa_1
MICHARPR_1	123005	115	MI_MISTATE_1	project\vine\mi\mistate_1	micharlevoixpa_1
MICHEBPR_1	123005	116	MI_MISTATE_1	project\vine\mi\mistate_1	micheboyganpa_1
MICHIPPR_1	123005	117	MI_MISTATE_1	project\vine\mi\mistate_1	michippewapa_1
MICLARPR_1	123005	118	MI_MISTATE_1	project\vine\mi\mistate_1	miclarepa_1
MICRAWPR_1	123005	120	MI_MISTATE_1	project\vine\mi\mistate_1	micrawfordpa_1
MIDICKPR_1	123005	122	MI_MISTATE_1	project\vine\mi\mistate_1	midickinsonpa_1
MIEATOPR_1	123005	123	MI_MISTATE_1	project\vine\mi\mistate_1	mieatonpa_1
MIEMMEPR_1	123005	124	MI_MISTATE_1	project\vine\mi\mistate_1	miemmetpa_1
MIGENEPR_1	123005	125	MI_MISTATE_1	project\vine\mi\mistate_1	migeneseepa_1
MIGLADPR_1	123005	126	MI_MISTATE_1	project\vine\mi\mistate_1	migladwinpa_1
MIGOGEPR_1	123005	127	MI_MISTATE_1	project\vine\mi\mistate_1	migogebicpa_1
MIGRANPR_1	123005	128	MI_MISTATE_1	project\vine\mi\mistate_1	migrandtraversepa_1
MIHILLPR_1	123005	130	MI_MISTATE_1	project\vine\mi\mistate_1	mihillsdalepa_1
MIHOUGPR_1	123005	131	MI_MISTATE_1	project\vine\mi\mistate_1	mihoughtonpa_1
MIINGHAMPA_1	123005	133	MI_MISTATE_1	project\vine\mi\mistate_1	miinghampa_1
MIIONIPR_1	123005	134	MI_MISTATE_1	project\vine\mi\mistate_1	miioniapa_1
MIIOSCPR_1	123005	135	MI_MISTATE_1	project\vine\mi\mistate_1	miisocopa_1
MIIRONPR_1	123005	136	MI_MISTATE_1	project\vine\mi\mistate_1	miironpa_1
MIISABPR_1	123005	137	MI_MISTATE_1	project\vine\mi\mistate_1	miisabellapa_1
MIJACKPR_1	123005	138	MI_MISTATE_1	project\vine\mi\mistate_1	mijacksonpa_1
MIKALAPR_1	123005	139	MI_MISTATE_1	project\vine\mi\mistate_1	mikalamazoopa_1
MIKENTPR_1	123005	141	MI_MISTATE_1	project\vine\mi\mistate_1	mikentpa_1
MIKEWEPR_1	123005	142	MI_MISTATE_1	project\vine\mi\mistate_1	mikeweenawpa_1
MILAKEPR_1	123005	143	MI_MISTATE_1	project\vine\mi\mistate_1	milakepa_1
MILAPEPR_1	123005	144	MI_MISTATE_1	project\vine\mi\mistate_1	milapeerpa_1
MILEELPR_1	123005	145	MI_MISTATE_1	project\vine\mi\mistate_1	mileelanaupa_1
MILENAPR_1	123005	146	MI_MISTATE_1	project\vine\mi\mistate_1	milenaweepa_1
MILIVIPR_1	123005	147	MI_MISTATE_1	project\vine\mi\mistate_1	milivingstonpa_1
MIMACKPR_1	123005	149	MI_MISTATE_1	project\vine\mi\mistate_1	mimackinacpa_1
MIMACOMBPR_1	123005	150	MI_MISTATE_1	project\vine\mi\mistate_1	mimacombpa_1
MIMANIPR_1	123005	151	MI_MISTATE_1	project\vine\mi\mistate_1	mimanisteepa_1
MIMARQPR_1	123005	152	MI_MISTATE_1	project\vine\mi\mistate_1	mimarquettepa_1
MIMASOPR_1	123005	153	MI_MISTATE_1	project\vine\mi\mistate_1	mimasonpa_1
MIMENOPR_1	123005	155	MI_MISTATE_1	project\vine\mi\mistate_1	mimenomineepa_1
MIMIDLPR_1	123005	156	MI_MISTATE_1	project\vine\mi\mistate_1	mimidlandpa_1
MIMISSPR_1	123005	157	MI_MISTATE_1	project\vine\mi\mistate_1	mimissaukeepa_1
MIMONRPR_1	123005	158	MI_MISTATE_1	project\vine\mi\mistate_1	mimonroepa_1
MIMONCPR_1	123005	159	MI_MISTATE_1	project\vine\mi\mistate_1	mimontcalmpa_1
MIMONTPR_1	123005	160	MI_MISTATE_1	project\vine\mi\mistate_1	mimontmorencypa_1
MIMUSKPR_1	123005	161	MI_MISTATE_1	project\vine\mi\mistate_1	mimuskegonpa_1
MINEWAPR_1	123005	162	MI_MISTATE_1	project\vine\mi\mistate_1	minewagopa_1
MIOAKLPR_1	123005	163	MI_MISTATE_1	project\vine\mi\mistate_1	mioaklandpa_1
MIOCEAPR_1	123005	164	MI_MISTATE_1	project\vine\mi\mistate_1	mioceanapa_1
MIOGEMPR_1	123005	165	MI_MISTATE_1	project\vine\mi\mistate_1	miogemawpa_1
MIOTSEPR_1	123005	168	MI_MISTATE_1	project\vine\mi\mistate_1	miotsegopa_1
MIOTTAPR_1	123005	169	MI_MISTATE_1	project\vine\mi\mistate_1	miottawapa_1
MIPRESPR_1	123005	170	MI_MISTATE_1	project\vine\mi\mistate_1	mipresqueislepa_1
MISAGIPR_1	123005	172	MI_MISTATE_1	project\vine\mi\mistate_1	misaginawpa_1
MISTJOPR_1	123005	174	MI_MISTATE_1	project\vine\mi\mistate_1	mistjosephpa_1
MISHIAPR_1	123005	177	MI_MISTATE_1	project\vine\mi\mistate_1	mishiawasseepa_1
MITUSCPR_1	123005	178	MI_MISTATE_1	project\vine\mi\mistate_1	mituscolapa_1
MIVANBPR_1	123005	179	MI_MISTATE_1	project\vine\mi\mistate_1	mivanburenpa_1
MIWASHPR_1	123005	180	MI_MISTATE_1	project\vine\mi\mistate_1	miwashtenawpa_1
MIWAYNPR_1	123005	181	MI_MISTATE_1	project\vine\mi\mistate_1	miwaynepa_1
MIWEXFPR_1	123005	182	MI_MISTATE_1	project\vine\mi\mistate_1	miwexfordpa_1
MIBARAPR_1	123005	828	MI_MISTATE_1	project\vine\mi\mistate_1	mibaragapa_1
MICLINPR_1	123005	829	MI_MISTATE_1	project\vine\mi\mistate_1	miclintonpa_1
MIDELTPR_1	123005	831	MI_MISTATE_1	project\vine\mi\mistate_1	mideltapa_1
MIGRATPR_1	123005	832	MI_MISTATE_1	project\vine\mi\mistate_1	migratiotpa_1
MIHUROPR_1	123005	833	MI_MISTATE_1	project\vine\mi\mistate_1	mihuronpa_1
MIKALKPR_1	123005	834	MI_MISTATE_1	project\vine\mi\mistate_1	mikalkaskapa_1
MILUCEPR_1	123005	835	MI_MISTATE_1	project\vine\mi\mistate_1	milucepa_1
MIMECOPR_1	123005	836	MI_MISTATE_1	project\vine\mi\mistate_1	mimecostapa_1
MIONTOPR_1	123005	837	MI_MISTATE_1	project\vine\mi\mistate_1	miontonagonpa_1
MIOSCOPR_1	123005	838	MI_MISTATE_1	project\vine\mi\mistate_1	mioscodapa_1
MIROSCPR_1	123005	839	MI_MISTATE_1	project\vine\mi\mistate_1	miroscommonpa_1
MISANIPR_1	123005	840	MI_MISTATE_1	project\vine\mi\mistate_1	misanilacpa_1
MISCHOPR_1	123005	841	MI_MISTATE_1	project\vine\mi\mistate_1	mischoolcraftpa_1
MISTCLPR_1	123005	842	MI_MISTATE_1	project\vine\mi\mistate_1	mistclairpa_1
MIOSCEPR_1	123005	843	MI_MISTATE_1	project\vine\mi\mistate_1	miosceolapa_1
MIPUTNJA_1	123005	880	MI_MISTATE_1	project\vine\mi\mistate_1	miputnamja_1
MISCHUPR_1	123005	886	MI_MISTATE_1	project\vine\mi\mistate_1	mischuylerpa_1
MISEVIJA_1	123005	887	MI_MISTATE_1	project\vine\mi\mistate_1	misevierja_1
MISULLJA_1	123005	890	MI_MISTATE_1	project\vine\mi\mistate_1	misullivanja_1
MICOURTS_1	123005	905	MI_MISTATE_1	project\vine\mi\mistate_1	micourts_1
MIAGO_1	123005	906	MI_MISTATE_1	project\vine\mi\mistate_1	miago_1
TXMONTGOMERYCT2	44900	1155	TX_Statewide	project\vine\tx\txstate	txmontgomeryct
                      	47600	600	VA - Pegasus Project	project/gov/pegasus/va	
WAENUMCLAWPD	48626	13	WA_WASTATE	project\vine\wa\wastate	waenumclawpd
MIFSG	23005	1000	MI_MISTATE	project\vine\mi\mistate	mifsg
TXARLINGTONPD	44900	3001	TX_Statewide	project\vine\tx\txstate	txarlingtonpd
TXDENTONPD	44900	3003	TX_Statewide	project\vine\tx\txstate	txdentonpd
TXFRISCOPD	44900	3004	TX_Statewide	project\vine\tx\txstate	txfriscopd
TXLEWISVILLEPD	44900	3005	TX_Statewide	project\vine\tx\txstate	txlewisvillepd
TXDALLASPD	44900	3008	TX_Statewide	project\vine\tx\txstate	txdallaspd
TXGARLANDPD	44900	3009	TX_Statewide	project\vine\tx\txstate	txgarlandpd
TXRICHARDSONPD	44900	3010	TX_Statewide	project\vine\tx\txstate	txrichardsonpd
ILFSG	14004	266	IL_ILSTATE	project\vine\il\ilstate	ilfsg
TXFORTWORTHPD	44900	201	TX_Statewide	project\vine\tx\txstate	txfortworthpd
WAGRANTJA	48626	19	WA_WASTATE	project\vine\wa\wastate	wagrantja
ARDSIHOSTJA	4999	515	AR_ARSTATE	project\vine\ar\arstate	ardsihostja
WACHELANJA	48626	7	WA_WASTATE	project\vine\wa\wastate	wachelanja
KYBOYDJU	18000	231	KY_KYSTATE	project\vine\ky\kystate	kyboydju
KYLINCOLNJU	18000	232	KY_KYSTATE	project\vine\ky\kystate	kylincolnju
TNBLOUNTJA	43000	3	TN_TNSTATE	project\vine\tn\tnstate	tnblountja
TXCLE	44900	3012	TX_Statewide	project\vine\tx\txstate	txcle
TXHOUSTONPD	44900	3013	TX_Statewide	project\vine\tx\txstate	txhoustonpd
TXALVINCCPD	44900	3049	TX_Statewide	project\vine\tx\txstate	txalvinccpd
TXRANGERS	44900	3046	TX_Statewide	project\vine\tx\txstate	txrangers
TXHP	44900	3076	TX_Statewide	project\vine\tx\txstate	txhp
TXSANANTONIOPD	44900	3179	TX_Statewide	project\vine\tx\txstate	txsanantoniopd
TXPALESTINEPD	44900	3182	TX_Statewide	project\vine\tx\txstate	txpalestinepd
TXARANSASPASSPD	44900	3223	TX_Statewide	project\vine\tx\txstate	txaransaspasspd
TXPLEASANTONPD	44900	3247	TX_Statewide	project\vine\tx\txstate	txpleasantonpd
TXJOURDANTONPD	44900	3249	TX_Statewide	project\vine\tx\txstate	txjourdantonpd
TXBELLVILLEPD	44900	3254	TX_Statewide	project\vine\tx\txstate	txbellvillepd
TXSEALYPD	44900	3258	TX_Statewide	project\vine\tx\txstate	txsealypd
TXBANDERAPD	44900	3274	TX_Statewide	project\vine\tx\txstate	txbanderapd
TXBASTROPPD	44900	3284	TX_Statewide	project\vine\tx\txstate	txbastroppd
TXBARTLETTPD	44900	3312	TX_Statewide	project\vine\tx\txstate	txbartlettpd
TXKILLEENPD	44900	3328	TX_Statewide	project\vine\tx\txstate	txkilleenpd
NEPHOTOCHERRY	28500	2	NE_PHOTO	project\vine\ne\nephoto	nephotocherry
NEPHOTOADAMS	28500	3	NE_PHOTO	project\vine\ne\nephoto	nephotoadams
NEPHOTOANTELOPE	28500	4	NE_PHOTO	project\vine\ne\nephoto	nephotoantelope
NEPHOTOBROWN	28500	5	NE_PHOTO	project\vine\ne\nephoto	nephotobrown
NEPHOTOBUFFALO	28500	6	NE_PHOTO	project\vine\ne\nephoto	nephotobuffalo
NEPHOTOCLAY	28500	7	NE_PHOTO	project\vine\ne\nephoto	nephotoclay
NEPHOTOCASS	28500	8	NE_PHOTO	project\vine\ne\nephoto	nephotocass
TXALAMOHEIGHTSPD	44900	3346	TX_Statewide	project\vine\tx\txstate	txalamoheightspd
TXCASTLEHILLSPD	44900	3362	TX_Statewide	project\vine\tx\txstate	txcastlehillspd
TXCONVERSEPD	44900	3369	TX_Statewide	project\vine\tx\txstate	txconversepd
TXELMENDORFPD	44900	3371	TX_Statewide	project\vine\tx\txstate	txelmendorfpd
TXHILLCOUNTRYVILLAGEPD	44900	3372	TX_Statewide	project\vine\tx\txstate	txhillcountryvillagepd
TXHOLLEYWOODPARKPD	44900	3375	TX_Statewide	project\vine\tx\txstate	txhollywoodparkpd
TXKIRBYPD	44900	3377	TX_Statewide	project\vine\tx\txstate	txkirbypd
TXLEONVALLEYPD	44900	3378	TX_Statewide	project\vine\tx\txstate	txleonvalleypd
TXOLMOSPARPD	44900	3379	TX_Statewide	project\vine\tx\txstate	txolmosparkpd
TXSHAVANOPARKPD	44900	3380	TX_Statewide	project\vine\tx\txstate	txshavanoparkpd
TXTERRELLHILLSPD	44900	3382	TX_Statewide	project\vine\tx\txstate	txterrellhillspd
TXUNIVERSALCITYPD	44900	3383	TX_Statewide	project\vine\tx\txstate	txuniversalcitypd
TXWINDCRESTPD	44900	3384	TX_Statewide	project\vine\tx\txstate	txwindcrestpd
TXLIVEOAKPD	44900	3385	TX_Statewide	project\vine\tx\txstate	txliveoakpd
TXSELMAPD	44900	3397	TX_Statewide	project\vine\tx\txstate	txselmapd
TXHELOTESPD	44900	3404	TX_Statewide	project\vine\tx\txstate	txhelotespd
TXFAIROAKSPD	44900	3413	TX_Statewide	project\vine\tx\txstate	txfairoakspd
TXANGLETONPD	44900	3469	TX_Statewide	project\vine\tx\txstate	txangletonpd
TXCLUTEPD	44900	3473	TX_Statewide	project\vine\tx\txstate	txclutepd
TXFREEPORTPD	44900	3479	TX_Statewide	project\vine\tx\txstate	txfreeportpd
TXMANVELPD	44900	3484	TX_Statewide	project\vine\tx\txstate	txmanvelpd
TXRICHWOODPD	44900	3486	TX_Statewide	project\vine\tx\txstate	txrichwoodpd
TXBRAZORIAPD	44900	3494	TX_Statewide	project\vine\tx\txstate	txbrazoriapd
TXOYSTERCREEKPD	44900	3501	TX_Statewide	project\vine\tx\txstate	txoystercreekpd
TXBURNETPD	44900	3563	TX_Statewide	project\vine\tx\txstate	txburnetpd
TXBROWNSVILLEPD	44900	3613	TX_Statewide	project\vine\tx\txstate	txbrownsvillepd
TXCOMBESPD	44900	3620	TX_Statewide	project\vine\tx\txstate	txcombespd
TXLAFERIAPD	44900	3629	TX_Statewide	project\vine\tx\txstate	txlaferiapd
TXLOSFRESNOSPD	44900	3632	TX_Statewide	project\vine\tx\txstate	txlosfresnospd
TXPRIMERAPD	44900	3636	TX_Statewide	project\vine\tx\txstate	txprimerapd
TXRIOHONDOPD	44900	3637	TX_Statewide	project\vine\tx\txstate	txriohondopd
TXSANBENITOPD	44900	3638	TX_Statewide	project\vine\tx\txstate	txsanbenitopd
TXSOUTHPADREISLANDPD	44900	3642	TX_Statewide	project\vine\tx\txstate	txsouthpadreislandpd
TXLAGUNAVISTAPD	44900	3658	TX_Statewide	project\vine\tx\txstate	txlagunavistapd
TXMONTBELVIEUPD	44900	3704	TX_Statewide	project\vine\tx\txstate	txmontbelvieupd
TXJACKSONVILLEPD	44900	3708	TX_Statewide	project\vine\tx\txstate	txjacksonvillepd
TXWYLIEPD	44900	3771	TX_Statewide	project\vine\tx\txstate	txwyliepd
TXMELISSAPD	44900	3781	TX_Statewide	project\vine\tx\txstate	txmelissapd
TXWEIMARPD	44900	3797	TX_Statewide	project\vine\tx\txstate	txweimarpd
TXADDISONPD	44900	3890	TX_Statewide	project\vine\tx\txstate	txaddisonpd
TXBALCHSPRINGSPD	44900	3901	TX_Statewide	project\vine\tx\txstate	txbalchspringspd
TXGRANDPRAIRIEPD	44900	3926	TX_Statewide	project\vine\tx\txstate	txgrandprairiepd
TXLANCASTERPD	44900	3933	TX_Statewide	project\vine\tx\txstate	txlancasterpd
TXMESQUITEPD	44900	3935	TX_Statewide	project\vine\tx\txstate	txmesquitepd
TXSEAGOVILLEPD	44900	3937	TX_Statewide	project\vine\tx\txstate	txseagovillepd
TXROWLETTPD	44900	3950	TX_Statewide	project\vine\tx\txstate	txrowlettpd
TXGLENNHEIGHTSPD	44900	3967	TX_Statewide	project\vine\tx\txstate	txglennheightspd
TXKRUMPD	44900	4007	TX_Statewide	project\vine\tx\txstate	txkrumpd
TXPILOTPOINTPD	44900	4010	TX_Statewide	project\vine\tx\txstate	txpilotpointpd
TXCORINTHPD	44900	4028	TX_Statewide	project\vine\tx\txstate	txcorinthpd
TXROANOKEPD	44900	4032	TX_Statewide	project\vine\tx\txstate	txroanokepd
TXBARTONVILLEPD	44900	4040	TX_Statewide	project\vine\tx\txstate	txbartonvillepd
TXNORTHLAKEPD	44900	4041	TX_Statewide	project\vine\tx\txstate	txnorthlakepd
TXFREERPD	44900	4074	TX_Statewide	project\vine\tx\txstate	txfreerpd
TXEASTLANDPD	44900	4085	TX_Statewide	project\vine\tx\txstate	txeastlandpd
TXRANGERPD	44900	4087	TX_Statewide	project\vine\tx\txstate	txrangerpd
TXFERRISPD	44900	4112	TX_Statewide	project\vine\tx\txstate	txferrispd
TXMILFORDPD	44900	4121	TX_Statewide	project\vine\tx\txstate	txmilfordpd
TXPALMERPD	44900	4122	TX_Statewide	project\vine\tx\txstate	txpalmerpd
TXWAXAHACHIEPD	44900	4125	TX_Statewide	project\vine\tx\txstate	txwaxahachiepd
TXCLINTPD	44900	4163	TX_Statewide	project\vine\tx\txstate	txclintpd
TXHORIZONPD	44900	4167	TX_Statewide	project\vine\tx\txstate	txhorizonpd
TXMISSOURICITYPD	44900	4244	TX_Statewide	project\vine\tx\txstate	txmissouricitypd
TXSTAFFORDPD	44900	4255	TX_Statewide	project\vine\tx\txstate	txstaffordpd
TXSUGARLANDPD	44900	4256	TX_Statewide	project\vine\tx\txstate	txsugarlandpd
TXCLEARLAKESHORESPD	44900	4306	TX_Statewide	project\vine\tx\txstate	txclearlakeshorespd
TXHITCHCOCKPD	44900	4320	TX_Statewide	project\vine\tx\txstate	txhitchcockpd
TXKEMAHPD	44900	4321	TX_Statewide	project\vine\tx\txstate	txkemahpd
TXTEXASCITYPD	44900	4325	TX_Statewide	project\vine\tx\txstate	txtexascitypd
TXFREDPD	44900	4352	TX_Statewide	project\vine\tx\txstate	txfredpd
TXGONZALESPD	44900	4366	TX_Statewide	project\vine\tx\txstate	txgonzalespd
TXPAMPAPD	44900	4378	TX_Statewide	project\vine\tx\txstate	txpampapd
TXGLADEWATER	44900	4412	TX_Statewide	project\vine\tx\txstate	txgladewaterpd
TXCIBOLOPD	44900	4452	TX_Statewide	project\vine\tx\txstate	txcibolopd
TXBAYTOWNPD	44900	4509	TX_Statewide	project\vine\tx\txstate	txbaytownpd
TXGALENAPARKPD	44900	4534	TX_Statewide	project\vine\tx\txstate	txgalenaparkpd
TXJACINTOCITYPD	44900	4539	TX_Statewide	project\vine\tx\txstate	txjacintocitypd
TXLAPORTEPD	44900	4541	TX_Statewide	project\vine\tx\txstate	txlaportepd
TXMORGANSPOINTPD	44900	4543	TX_Statewide	project\vine\tx\txstate	txmorganspointpd
TXPASADENAPD	44900	4544	TX_Statewide	project\vine\tx\txstate	txpasadenapd
TXSEABROOKPD	44900	4545	TX_Statewide	project\vine\tx\txstate	txseabrookpd
TXSPRINGVALLEYPD	44900	4549	TX_Statewide	project\vine\tx\txstate	txangletonpd
TXTOMBALLPD	44900	4550	TX_Statewide	project\vine\tx\txstate	txtomballpd
TXDONNAPD	44900	4685	TX_Statewide	project\vine\tx\txstate	txdonnapd
TXMERCEDESPD	44900	4699	TX_Statewide	project\vine\tx\txstate	txmercedespd
TXPHARRPD	44900	4701	TX_Statewide	project\vine\tx\txstate	txpharrpd
TXWESLACOPD	44900	4703	TX_Statewide	project\vine\tx\txstate	txweslacopd
TXPALMVIEWPD	44900	4712	TX_Statewide	project\vine\tx\txstate	txpalmviewpd
TXWHITNEYPD	44900	4733	TX_Statewide	project\vine\tx\txstate	txwhitneypd
TXSULPHURSPRINGSPD	44900	4763	TX_Statewide	project\vine\tx\txstate	txsulphurspringspd
TXBIGSPRINGPD	44900	4779	TX_Statewide	project\vine\tx\txstate	txbigspringpd
TXALICEPD	44900	4897	TX_Statewide	project\vine\tx\txstate	txalicepd
TXGRANDVIEWPD	44900	4918	TX_Statewide	project\vine\tx\txstate	txgrandviewpd
TXVENUSPD	44900	4927	TX_Statewide	project\vine\tx\txstate	txvenuspd
TXKAUFMANPD	44900	4962	TX_Statewide	project\vine\tx\txstate	txkaufmanpd
TXBOERNEPD	44900	4976	TX_Statewide	project\vine\tx\txstate	txboernepd
TXKERRVILLEPD	44900	4997	TX_Statewide	project\vine\tx\txstate	txkerrvillepd
TXKINGSVILLEPD	44900	5022	TX_Statewide	project\vine\tx\txstate	txkingsvillepd
TXHALLETTSVILLEPD	44900	5080	TX_Statewide	project\vine\tx\txstate	txhallettsvillepd
TXIDALOUPD	44900	5172	TX_Statewide	project\vine\tx\txstate	txidaloupd
TXLUBBOCKPD	44900	5179	TX_Statewide	project\vine\tx\txstate	txlubbockpd
TXSLATONPD	44900	5185	TX_Statewide	project\vine\tx\txstate	txslatonpd
TXBELLMEADPD	44900	5211	TX_Statewide	project\vine\tx\txstate	txbellmeadpd
TXBEVERLYHILLSPD	44900	5219	TX_Statewide	project\vine\tx\txstate	txbeverlyhillspd
TXLACYLAKEVIEWPD	44900	5230	TX_Statewide	project\vine\tx\txstate	txlacylakeviewpd
TXLORENAPD	44900	5232	TX_Statewide	project\vine\tx\txstate	txlorenapd
TXMCGREGORPD	44900	5234	TX_Statewide	project\vine\tx\txstate	txmcgregorpd
TXROBINSONPD	44900	5238	TX_Statewide	project\vine\tx\txstate	txrobinsonpd
TXWOODWAYPD	44900	5244	TX_Statewide	project\vine\tx\txstate	txwoodwaypd
TXBRUCEVILLEEDDYPD	44900	5255	TX_Statewide	project\vine\tx\txstate	txbrucevilleeddypd
TXBAYCITYPD	44900	5290	TX_Statewide	project\vine\tx\txstate	txbaycitypd
TXPALACIOSPD	44900	5295	TX_Statewide	project\vine\tx\txstate	txpalaciospd
TXCASTROVILLEPD	44900	5314	TX_Statewide	project\vine\tx\txstate	txcastrovillepd
TXHONDOPD	44900	5324	TX_Statewide	project\vine\tx\txstate	txhondopd
TXCONROEPD	44900	5384	TX_Statewide	project\vine\tx\txstate	txconroepd
TXSPLENDORAPD	44900	5391	TX_Statewide	project\vine\tx\txstate	txsplendorapd
TXPANORAMAPD	44900	5402	TX_Statewide	project\vine\tx\txstate	txpanoramapd
TXWILLISPD	44900	5405	TX_Statewide	project\vine\tx\txstate	txwillispd
TXBISHOPPD	44900	5483	TX_Statewide	project\vine\tx\txstate	txbishoppd
TXCORPUSCHRISTIPD	44900	5491	TX_Statewide	project\vine\tx\txstate	txcorpuschristipd
TXPERRYTONPD	44900	5511	TX_Statewide	project\vine\tx\txstate	txperrytonpd
TXHUDSONOAKSPD	44900	5565	TX_Statewide	project\vine\tx\txstate	txhudsonoakspd
TXFORTSTOCKTONPD	44900	5576	TX_Statewide	project\vine\tx\txstate	txfortstocktonpd
TXLIVINGSTONPD	44900	5590	TX_Statewide	project\vine\tx\txstate	txlivingstonpd
TXCANYONPD	44900	5622	TX_Statewide	project\vine\tx\txstate	txcanyonpd
TXROYSECITYPD	44900	5685	TX_Statewide	project\vine\tx\txstate	txroysecitypd
TXHEATHDPS	44900	5687	TX_Statewide	project\vine\tx\txstate	txheathdps
TXMATHISPD	44900	5741	TX_Statewide	project\vine\tx\txstate	txmathispd
TXPORTLANDPD	44900	5742	TX_Statewide	project\vine\tx\txstate	txportlandpd
TXSINTONPD	44900	5744	TX_Statewide	project\vine\tx\txstate	txsintonpd
TXGREGORYPD	44900	5748	TX_Statewide	project\vine\tx\txstate	txgregorypd
TXRIOGRANDEPD	44900	5842	TX_Statewide	project\vine\tx\txstate	txriograndepd
TXROMAPD	44900	5846	TX_Statewide	project\vine\tx\txstate	txromapd
TXSONORAPD	44900	5867	TX_Statewide	project\vine\tx\txstate	txsonorapd
TXDALWORTHINGTONPD	44900	5911	TX_Statewide	project\vine\tx\txstate	txdalworthingtonpd
TXEULESSPD	44900	5915	TX_Statewide	project\vine\tx\txstate	txeulesspd
TX	44900	5917	TX_Statewide	project\vine\tx\txstate	txevermanpd
TXGRAPEVINEPD	44900	5923	TX_Statewide	project\vine\tx\txstate	txgrapevinepd
TXHURSTPD	44900	5927	TX_Statewide	project\vine\tx\txstate	txhurstpd
TXLAKEWORTHPD	44900	5933	TX_Statewide	project\vine\tx\txstate	txlakeworthpd
TXNRHPD	44900	5937	TX_Statewide	project\vine\tx\txstate	txnrhpd
